category_id,category_name,intent_id,question,answer
12,Exceptions and Special Cases,C12_Q4,Are changes allowed once internship starts?,Internship changes may be permitted only with prior academic approval and submission of revised internship details.
12,Exceptions and Special Cases,C12_Q4,Can internship details be updated later?,Internship changes may be permitted only with prior academic approval and submission of revised internship details.
12,Exceptions and Special Cases,C12_Q4,Is internship change considered a special case?,Internship changes may be permitted only with prior academic approval and submission of revised internship details.
12,Exceptions and Special Cases,C12_Q4,Are revised documents needed for internship change?,Internship changes may be permitted only with prior academic approval and submission of revised internship details.
12,Exceptions and Special Cases,C12_Q5,How are medical emergencies handled academically?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,How does the university handle medical emergencies?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Are medical cases reviewed individually?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Can medical emergencies affect academic requirements?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Is documentation required for medical emergencies?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Are academic relaxations provided for illness?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,How are health-related issues treated academically?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Can medical reasons justify academic exceptions?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Are medical emergencies considered for approvals?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Is special consideration given for health issues?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
12,Exceptions and Special Cases,C12_Q5,Are academic decisions adjusted due to medical cases?,Medical emergencies are reviewed on a case-by-case basis upon submission of valid medical documents for consideration.
13,Exceptions and Special Cases,C13_Q1,Where can students find official academic policies?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Where are academic policies published?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,How can students access official academic rules?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Where should students look for academic regulations?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Are academic policies available publicly?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,How do students know institutional academic policies?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Is there an official source for academic guidelines?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Where can academic rules be referred to?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Are academic policies communicated to students?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,How are institutional policies shared?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q1,Where can students read academic guidelines?,Official academic policies are made available through institutional communication channels such as academic notices and guidelines.
13,Exceptions and Special Cases,C13_Q2,How can students seek clarification on academic matters?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,Who should students contact for academic clarification?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,How can academic doubts be resolved?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,Where should students raise academic queries?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,What is the correct channel for academic questions?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,Can students approach the academic office for clarification?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,How are academic issues clarified?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,Who answers academic-related questions?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,Are academic concerns handled by authorities?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,How do students resolve academic confusion?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q2,What is the process for academic clarification?,Students may seek clarification by contacting the academic office or the relevant academic authority as per institutional procedures.
13,Exceptions and Special Cases,C13_Q3,What are the working hours of academic offices?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,When are academic offices open?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,What time does the academic office operate?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,Are academic office hours fixed?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,How can students know academic office timings?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,Do academic offices have specific working hours?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,Are office hours announced officially?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,Is the academic office open daily?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,When can students visit the academic office?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,Are academic offices open during holidays?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q3,Do office hours change during vacations?,Academic office working hours are officially communicated and may vary depending on institutional schedules.
13,Exceptions and Special Cases,C13_Q4,How are students informed about academic updates?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,How do students receive academic announcements?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,Where are academic updates published?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,Are students notified about academic changes?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,How are important academic notices shared?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,Do students receive academic updates via email?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,Are academic announcements made officially?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,How are schedule changes communicated?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,Where should students check for academic updates?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,How are institutional announcements delivered?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
13,Exceptions and Special Cases,C13_Q4,Are academic updates regularly communicated?,"Academic updates are shared through official communication channels such as notices, emails, or institutional platforms."
14,Advisory and Guidance Queries,C14_Q1,Should students do internships in the first year?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q1,Is it advisable to do an internship in the first year?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q1,Are first-year internships recommended?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q1,Should beginners focus on internships or academics?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q1,Is doing an internship early beneficial?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q1,Can first-year students benefit from internships?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q1,Is internship necessary in the first year?,"First-year internships are optional and can help students gain early exposure, but students are encouraged to first focus on building strong academic foundations and basic skills."
14,Advisory and Guidance Queries,C14_Q2,Is it better to choose a research or industry internship?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q2,Should students choose research or industry internships?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q2,Which internship type is better for career growth?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q2,Are research internships better than industry ones?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q2,How should students decide internship type?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q2,What are the benefits of research versus industry internships?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q2,Does internship type affect future opportunities?,"The choice depends on the student’s career goals, as research internships support academic and higher studies, while industry internships provide practical workplace experience."
14,Advisory and Guidance Queries,C14_Q3,How can students improve their internship eligibility?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q3,How can students become eligible for internships?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q3,What steps help in getting internship approval?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q3,Does skill development improve internship chances?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q3,How can students prepare for internships?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q3,What improves internship selection chances?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q3,Is academic performance important for internships?,"Students can improve eligibility by maintaining good academic performance, developing relevant skills, and actively participating in academic and co-curricular activities."
14,Advisory and Guidance Queries,C14_Q4,How can students balance internships with academic workload?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
14,Advisory and Guidance Queries,C14_Q4,How do students manage internships with studies?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
14,Advisory and Guidance Queries,C14_Q4,Can internships affect academic performance?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
14,Advisory and Guidance Queries,C14_Q4,How should students balance studies and internships?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
14,Advisory and Guidance Queries,C14_Q4,Is time management important for internships?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
14,Advisory and Guidance Queries,C14_Q4,How can students avoid academic overload?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
14,Advisory and Guidance Queries,C14_Q4,Should internships be planned during vacations?,Students should plan internships during academic breaks or manage time carefully to ensure academic responsibilities are not affected.
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Can you guarantee internship approval?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Is internship approval guaranteed?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Can everyone get internship approval?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Can approval be assured beforehand?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Is internship permission automatic?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Will my internship definitely be approved?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q1,Are internships always approved?,"No, internship approval cannot be guaranteed and is subject to fulfillment of academic eligibility criteria and approval processes."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Can academic rules be bypassed for internships?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Can rules be ignored for internships?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Is there any way to bypass academic policies?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Can exceptions be taken without approval?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Are rules flexible for everyone?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Can academic regulations be avoided?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q2,Is approval optional for internships?,"Academic rules cannot be bypassed, and all internships must comply with institutional guidelines and approval procedures."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Can attendance records be adjusted unofficially?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Can attendance be modified manually?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Is it possible to change attendance records?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Can attendance be increased without attending classes?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Are unofficial attendance changes allowed?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Can attendance data be manipulated?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q3,Is attendance adjustment permitted without approval?,"No, attendance records must reflect actual class participation and cannot be altered unofficially."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Can the chatbot take academic decisions on behalf of the institution?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Can UniAssist approve internships?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Can the chatbot make academic decisions?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Is the chatbot an official authority?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Can UniAssist override academic rules?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Does the chatbot have approval powers?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
15,Out-of-Scope and Policy-Bound Queries,C15_Q4,Can decisions be taken directly through the chatbot?,"No, the chatbot provides general academic guidance and cannot make official academic or administrative decisions."
16,General Conversation and System Interaction,C16_Q1,Hello,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q1,Hi,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q1,Hello UniAssist,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q1,Hey,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q1,Good morning,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q1,Good afternoon,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q1,Good evening,"Hello. I am UniAssist, here to help you with academic and internship-related queries. Please let me know how I can assist you."
16,General Conversation and System Interaction,C16_Q2,What can you help me with?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q2,What does UniAssist do?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q2,How can you help students?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q2,What kind of questions can I ask?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q2,What support do you provide?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q2,What are your functions?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q2,How can this chatbot help me?,"I can assist you with academic rules, internship procedures, eligibility criteria, deadlines, and general academic guidance."
16,General Conversation and System Interaction,C16_Q3,Who are you?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q3,What is UniAssist?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q3,Are you a chatbot?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q3,What kind of assistant are you?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q3,Are you an academic assistant?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q3,What is your role?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q3,Who created you?,"I am UniAssist, an academic support chatbot designed to provide general guidance on university academics and internships."
16,General Conversation and System Interaction,C16_Q4,Thank you,"You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q4,Thanks,"You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q4,Thank you very much,"You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q4,Thanks a lot,"You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q4,Appreciate the help,"You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q4,Thanks UniAssist,"You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q4,"That was helpful, thanks","You’re welcome. If you have any more questions, feel free to ask."
16,General Conversation and System Interaction,C16_Q5,Goodbye,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q5,Bye,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q5,See you later,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q5,That’s all for now,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q5,I am done,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q5,Exit,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q5,End conversation,Goodbye. I wish you the best with your academic and internship plans.
16,General Conversation and System Interaction,C16_Q6,I don’t understand,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q6,I didn’t understand that,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q6,Can you explain again?,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q6,I am confused,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q6,That is not clear,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q6,Can you simplify?,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q6,Please explain,I’m happy to help. Could you please clarify your question or provide more details?
16,General Conversation and System Interaction,C16_Q7,This is not related to academics,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q7,Can you help with non-academic topics?,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q7,Can you answer personal questions?,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q7,This is unrelated,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q7,Can you help with something else?,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q7,Do you answer non-university questions?,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q7,Is this chatbot for general queries?,"I am designed to assist with academic and internship-related queries. For other topics, please consult the appropriate resources."
16,General Conversation and System Interaction,C16_Q8,Is this official information?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q8,Is this information officially approved?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q8,Can I rely on this as official policy?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q8,Is UniAssist an official authority?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q8,Are these rules final?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q8,Is this information guaranteed?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q8,Is this from the university directly?,"The information provided is general academic guidance. For official confirmation, students should refer to institutional notices or academic offices."
16,General Conversation and System Interaction,C16_Q9,You already told me this,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q9,This sounds the same as before,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q9,You already answered this,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q9,I asked this earlier,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q9,Why is the answer same?,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q9,Can you add more detail?,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q9,Is there anything else to know?,"I aim to provide consistent guidance. If you need clarification or details, please let me know."
16,General Conversation and System Interaction,C16_Q10,Can you explain step by step?,Certainly. Please let me know which process you would like explained step by step.
16,General Conversation and System Interaction,C16_Q10,Can you guide me step by step?,Certainly. Please let me know which process you would like explained step by step.
16,General Conversation and System Interaction,C16_Q10,Explain the process clearly,Certainly. Please let me know which process you would like explained step by step.
16,General Conversation and System Interaction,C16_Q10,Can you break it down?,Certainly. Please let me know which process you would like explained step by step.
16,General Conversation and System Interaction,C16_Q10,Please explain in steps,Certainly. Please let me know which process you would like explained step by step.
16,General Conversation and System Interaction,C16_Q10,I need a detailed explanation,Certainly. Please let me know which process you would like explained step by step.
16,General Conversation and System Interaction,C16_Q10,Can you guide me through it?,Certainly. Please let me know which process you would like explained step by step.
17,Polite Requests and Courtesy,C17_Q1,Please help me,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q1,Could you please help me?,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q1,I need some help,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q1,Can you assist me please?,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q1,Please guide me,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q1,I need assistance,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q1,Kindly help me,Certainly. Please let me know your academic or internship-related query.
17,Polite Requests and Courtesy,C17_Q2,Sorry,No problem. Please feel free to ask your question.
17,Polite Requests and Courtesy,C17_Q2,Sorry about that,No problem. Please feel free to ask your question.
17,Polite Requests and Courtesy,C17_Q2,My apologies,No problem. Please feel free to ask your question.
17,Polite Requests and Courtesy,C17_Q2,Sorry for the confusion,No problem. Please feel free to ask your question.
17,Polite Requests and Courtesy,C17_Q2,Apologies,No problem. Please feel free to ask your question.
17,Polite Requests and Courtesy,C17_Q2,I’m sorry,No problem. Please feel free to ask your question.
17,Polite Requests and Courtesy,C17_Q2,Sorry UniAssist,No problem. Please feel free to ask your question.
18,Clarification and Follow-up Queries,C18_Q1,Can you clarify this?,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q1,Can you explain this again?,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q1,I need clarification,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q1,Can you clarify?,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q1,Please clarify this point,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q1,I don’t understand fully,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q1,Can you explain more?,Certainly. Please specify which part you would like further clarification on.
18,Clarification and Follow-up Queries,C18_Q2,I have a follow-up question,Please go ahead and share your follow-up question.
18,Clarification and Follow-up Queries,C18_Q2,I have another question,Please go ahead and share your follow-up question.
18,Clarification and Follow-up Queries,C18_Q2,I want to ask something else,Please go ahead and share your follow-up question.
18,Clarification and Follow-up Queries,C18_Q2,One more question,Please go ahead and share your follow-up question.
18,Clarification and Follow-up Queries,C18_Q2,I need to ask further,Please go ahead and share your follow-up question.
18,Clarification and Follow-up Queries,C18_Q2,Can I ask again?,Please go ahead and share your follow-up question.
18,Clarification and Follow-up Queries,C18_Q2,I have a related question,Please go ahead and share your follow-up question.
19,Confirmation and Yes/No Validation,C19_Q1,Is that correct?,"Based on the information provided, that understanding is correct."
19,Confirmation and Yes/No Validation,C19_Q1,Is my understanding correct?,"Based on the information provided, that understanding is correct."
